Linux 5.15.0-1054-kvm (large-instance-spare) 	04/18/24 	_x86_64_	(24 CPU)

07:28:10     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:44:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:10     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:11     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:12     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:14     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:44:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:44:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:19     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:20     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:21     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:23     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:27     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:44:30     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:31     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:34     all    4.16    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:44:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:37     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:38     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:41     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:44:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:43     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:44:44     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:46     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:44:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:48     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:44:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:52     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:44:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:44:59     all    4.21    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:45:00     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:01     all    4.16    0.00    0.04    0.04    0.00    0.00    0.04    0.00    0.00   95.71
07:45:02     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:03     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:45:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:06     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:07     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:10     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:11     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:45:12     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:45:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:16     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:18     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:19     all    4.16    0.00    0.04    0.00    0.00    0.00    0.17    0.00    0.00   95.63
07:45:20     all    4.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:45:21     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:23     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:25     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:28     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:45:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:30     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:31     all    4.21    0.00    0.00    0.04    0.00    0.00    0.04    0.00    0.00   95.71
07:45:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:38     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:45:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:50     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:56     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:45:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:58     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:45:59     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:00     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:46:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:02     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:03     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:05     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:06     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:07     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:10     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:11     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:12     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:46:13     all    4.16    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:46:14     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:15     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:16     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:17     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:18     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:19     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:46:20     all    4.21    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:21     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:23     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:46:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:25     all    4.17    0.00    0.00    0.00    0.00    0.04    0.00    0.00    0.00   95.79
07:46:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:27     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:29     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:31     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:46:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:35     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:38     all    4.20    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.76
07:46:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:42     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:44     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:46:45     all    4.20    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:46:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:48     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.80
07:46:49     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:50     all    4.21    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:46:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:53     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:46:54     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:55     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:57     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:46:58     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:46:59     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:00     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:01     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:02     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:47:03     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:04     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:05     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:06     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:07     all    4.16    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.84
07:47:08     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:09     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:10     all    4.17    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:47:11     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:47:12     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:13     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:47:14     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:47:15     all    0.33    0.00    5.30    0.00    0.00    0.04    0.74    0.00    0.00   93.59
07:47:16     all    0.00    0.00    5.79    0.00    0.00    0.08    1.41    0.00    0.00   92.72
07:47:17     all    0.00    0.00    6.04    0.04    0.00    0.04    0.62    0.00    0.00   93.25
07:47:18     all    0.00    0.00    7.08    0.08    0.00    0.08    0.00    0.00    0.00   92.75
07:47:19     all    0.00    0.00    8.54    0.00    0.00    0.00    0.08    0.00    0.00   91.38
07:47:20     all    0.00    0.00    5.51    3.05    0.00    0.04    0.00    0.00    0.00   91.41
07:47:21     all    0.00    0.00    4.35    5.14    0.00    0.00    0.08    0.00    0.00   90.43
07:47:22     all    0.00    0.00    6.51    0.79    0.00    0.00    0.04    0.00    0.00   92.66
07:47:23     all    0.00    0.00    8.48    0.00    0.00    0.00    0.42    0.00    0.00   91.10
07:47:24     all    0.04    0.00    7.26    0.67    0.00    0.04    0.00    0.00    0.00   91.99
07:47:25     all    0.00    0.00    2.09    6.69    0.00    0.00    0.04    0.00    0.00   91.18
07:47:26     all    0.00    0.00    0.08    8.11    0.00    0.00    0.00    0.00    0.00   91.81
07:47:27     all    0.00    0.00    0.00    8.30    0.00    0.00    0.00    0.00    0.00   91.70
07:47:28     all    0.00    0.00    0.00    8.30    0.00    0.00    0.00    0.00    0.00   91.70
07:47:29     all    0.00    0.00    0.04    8.33    0.00    0.00    0.00    0.00    0.00   91.63
07:47:30     all    0.00    0.00    0.13    8.18    0.00    0.00    0.00    0.00    0.00   91.70
07:47:31     all    0.00    0.00    1.79    7.88    0.00    0.00    0.13    0.00    0.00   90.20
07:47:32     all    0.00    0.00    4.97    8.74    0.00    0.00    0.00    0.00    0.00   86.29
07:47:33     all    0.00    0.00    4.55    8.44    0.00    0.00    0.38    0.00    0.00   86.63
07:47:34     all    0.04    0.00    7.66    4.16    0.00    0.00    0.50    0.00    0.00   87.64
07:47:35     all    0.00    0.00    3.02    9.30    0.00    0.00    0.04    0.00    0.00   87.64
07:47:36     all    0.00    0.00    0.04   12.36    0.00    0.00    0.00    0.00    0.00   87.59
07:47:37     all    0.00    0.00    0.00   12.49    0.00    0.00    0.00    0.00    0.00   87.51
07:47:38     all    0.00    0.00    0.00   12.51    0.00    0.00    0.00    0.00    0.00   87.49
07:47:39     all    0.00    0.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00   87.50
07:47:40     all    0.00    0.00    0.00   12.51    0.00    0.00    0.00    0.00    0.00   87.49
07:47:41     all    0.00    0.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00   87.50
07:47:42     all    0.00    0.00    0.00   12.50    0.00    0.00    0.00    0.00    0.00   87.50
07:47:43     all    0.00    0.00    0.04   12.49    0.00    0.00    0.00    0.00    0.00   87.46
07:47:44     all    0.04    0.00    0.00   14.38    0.00    0.00    0.00    0.00    0.00   85.58
07:47:45     all    0.00    0.00    0.08   16.65    0.00    0.00    0.00    0.00    0.00   83.26
07:47:46     all    0.00    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00   83.33
07:47:47     all    0.00    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00   83.33
07:47:48     all    0.00    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00   83.33
07:47:49     all    0.00    0.00    0.04   16.62    0.00    0.00    0.00    0.00    0.00   83.33
07:47:50     all    0.00    0.00    0.00   16.67    0.00    0.00    0.00    0.00    0.00   83.33
07:47:51     all    0.00    0.00    5.28    9.01    0.00    0.04    2.58    0.00    0.00   83.09
07:47:52     all    0.00    0.00    1.04   10.55    0.00    0.00    0.25    0.00    0.00   88.15
07:47:53     all    0.00    0.00    2.23    9.50    0.00    0.00    1.16    0.00    0.00   87.11
07:47:54     all    0.00    0.00    2.40    9.30    0.00    0.00    0.66    0.00    0.00   87.64
07:47:55     all    0.00    0.00    3.70    7.85    0.00    0.00    1.93    0.00    0.00   86.52
07:47:56     all   22.76    0.00    3.61    2.44    0.00    0.08    4.97    0.00    0.00   66.15
07:47:57     all   59.73    0.00    3.55    0.00    0.00    0.00    3.63    0.00    0.00   33.09
07:47:58     all   61.02    0.00    3.75    0.00    0.00    0.00    1.92    0.00    0.00   33.32
07:47:59     all   59.55    0.00    3.02    0.00    0.00    0.00    4.38    0.00    0.00   33.06
07:48:00     all   61.74    0.00    2.99    0.00    0.00    0.00    2.08    0.00    0.00   33.19
07:48:01     all   63.17    0.00    3.70    0.17    0.00    0.12    0.00    0.00    0.00   32.83
07:48:02     all   63.42    0.00    3.20    1.75    0.00    0.00    0.04    0.00    0.00   31.59
07:48:03     all   62.78    0.00    4.03    4.15    0.00    0.00    0.00    0.00    0.00   29.04
07:48:04     all   63.18    0.00    3.50    4.16    0.00    0.00    0.00    0.00    0.00   29.15
07:48:05     all   11.71    0.00    0.67    4.14    0.00    0.00    0.17    0.00    0.00   83.31
07:48:06     all    3.92    0.00    0.12    4.17    0.00    0.00    0.12    0.00    0.00   91.67
07:48:07     all    3.95    0.00    0.08    4.20    0.00    0.00    0.12    0.00    0.00   91.64
07:48:08     all    4.11    0.00    0.00    4.15    0.00    0.00    0.25    0.00    0.00   91.48
07:48:09     all    4.11    0.00    0.08    4.11    0.00    0.00    1.23    0.00    0.00   90.47
07:48:10     all    4.12    0.00    0.04    4.16    0.00    0.00    0.25    0.00    0.00   91.43
07:48:11     all    4.09    0.00    0.00    4.13    0.00    0.00    0.83    0.00    0.00   90.96
07:48:12     all    4.16    0.00    0.00    4.16    0.00    0.00    0.04    0.00    0.00   91.64
07:48:13     all    4.10    0.00    0.04    4.14    0.00    0.00    0.66    0.00    0.00   91.06
07:48:14     all    4.15    0.00    0.04    4.15    0.00    0.00    0.37    0.00    0.00   91.28
07:48:15     all    4.15    0.00    0.00    4.15    0.00    0.00    0.50    0.00    0.00   91.21
07:48:16     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.67
07:48:17     all    4.16    0.00    0.04    4.16    0.00    0.00    0.04    0.00    0.00   91.59
07:48:18     all    4.21    0.00    0.00    4.16    0.00    0.00    0.00    0.00    0.00   91.63
07:48:19     all    4.17    0.00    0.00    4.17    0.00    0.00    0.00    0.00    0.00   91.66
07:48:20     all    4.15    0.00    0.04    4.03    0.00    0.00    0.25    0.00    0.00   91.52
07:48:21     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.80
07:48:22     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:23     all    4.16    0.00    0.04    0.00    0.00    0.00    0.00    0.00    0.00   95.79
07:48:24     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:25     all    4.13    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.87
07:48:26     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:27     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:28     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:29     all    4.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:48:30     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:31     all    4.20    0.00    0.04    0.04    0.00    0.00    0.95    0.00    0.00   94.77
07:48:32     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:33     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:34     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:35     all    4.17    0.00    0.00    0.04    0.00    0.00    0.00    0.00    0.00   95.79
07:48:36     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:37     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:38     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:39     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:40     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:41     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:42     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:43     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:44     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:45     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:46     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:47     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:48     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:49     all    4.16    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.79
07:48:50     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:51     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:52     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:53     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
07:48:54     all    4.17    0.00    0.08    0.00    0.00    0.00    0.00    0.00    0.00   95.75
07:48:55     all    4.21    0.00    0.00    0.00    0.00    0.00    0.04    0.00    0.00   95.75
07:48:56     all    4.17    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   95.83
